[DATASET] (1.2509000e+02 1.7310000e+02)
9.5545721e+14 5.3149969e-01 5.6406386e-01 4.3853234e-01 6.0208635e-03 -1.3133608e-02
1.5142976e+15 5.3013321e-01 5.6623651e-01 4.3541699e-01 5.9712039e-03 -1.3309893e-02
2.4000000e+15 5.2877709e-01 5.6843438e-01 4.3234683e-01 5.9224390e-03 -1.3468465e-02
3.8037437e+15 5.2743121e-01 5.7065798e-01 4.2932057e-01 5.8745422e-03 -1.3609958e-02
6.0285274e+15 5.2609542e-01 5.7290781e-01 4.2633698e-01 5.8274877e-03 -1.3734976e-02
9.5545721e+15 5.2476962e-01 5.7518440e-01 4.2339486e-01 5.7812510e-03 -1.3844101e-02
1.5142976e+16 5.2345368e-01 5.7748828e-01 4.2049307e-01 5.7358083e-03 -1.3937890e-02
2.4000000e+16 5.2214748e-01 5.7982000e-01 4.1763051e-01 5.6911371e-03 -1.4016877e-02
3.8037437e+16 5.2085091e-01 5.8218014e-01 4.1480611e-01 5.6472154e-03 -1.4081574e-02
6.0285274e+16 5.1956384e-01 5.8456927e-01 4.1201885e-01 5.6040223e-03 -1.4132471e-02
9.5545721e+16 5.1828616e-01 5.8698801e-01 4.0926775e-01 5.5615376e-03 -1.4170039e-02
1.5142976e+17 5.1701777e-01 5.8943697e-01 4.0655185e-01 5.5197420e-03 -1.4194730e-02
2.4000000e+17 5.1575856e-01 5.9191678e-01 4.0387023e-01 5.4786167e-03 -1.4206975e-02
3.8037437e+17 5.1450840e-01 5.9442811e-01 4.0122201e-01 5.4381438e-03 -1.4207190e-02
6.0285274e+17 5.1326721e-01 5.9697163e-01 3.9860633e-01 5.3983060e-03 -1.4195771e-02
9.5545721e+17 5.1203486e-01 5.9954803e-01 3.9602236e-01 5.3590864e-03 -1.4173100e-02
1.5142976e+18 5.1081127e-01 6.0215804e-01 3.9346930e-01 5.3204691e-03 -1.4139541e-02
2.4000000e+18 5.0959633e-01 6.0480239e-01 3.9094638e-01 5.2824385e-03 -1.4095444e-02
3.8037437e+18 5.0838993e-01 6.0748184e-01 3.8845283e-01 5.2449795e-03 -1.4041142e-02
6.0285274e+18 5.0719199e-01 6.1019719e-01 3.8598795e-01 5.2080777e-03 -1.3976958e-02
9.5545721e+18 5.0600240e-01 6.1294925e-01 3.8355101e-01 5.1717192e-03 -1.3903196e-02
1.5142976e+19 5.0482107e-01 6.1573884e-01 3.8114134e-01 5.1358904e-03 -1.3820150e-02
2.4000000e+19 5.0364790e-01 6.1856684e-01 3.7875828e-01 5.1005782e-03 -1.3728101e-02
3.8037437e+19 5.0248281e-01 6.2143415e-01 3.7640119e-01 5.0657701e-03 -1.3627316e-02
6.0285274e+19 5.0132569e-01 6.2434167e-01 3.7406943e-01 5.0314537e-03 -1.3518051e-02
9.5545721e+19 5.0017647e-01 6.2729036e-01 3.7176240e-01 4.9976173e-03 -1.3400551e-02
1.5142976e+20 4.9903505e-01 6.3028121e-01 3.6947952e-01 4.9642495e-03 -1.3275048e-02
2.4000000e+20 4.9790135e-01 6.3331523e-01 3.6722020e-01 4.9313391e-03 -1.3141764e-02
3.8037437e+20 4.9677529e-01 6.3639347e-01 3.6498390e-01 4.8988754e-03 -1.3000911e-02
6.0285274e+20 4.9565677e-01 6.3951703e-01 3.6277007e-01 4.8668480e-03 -1.2852690e-02
9.5545721e+20 4.9454571e-01 6.4268703e-01 3.6057817e-01 4.8352469e-03 -1.2697291e-02
1.5142976e+21 4.9344204e-01 6.4590463e-01 3.5840771e-01 4.8040622e-03 -1.2534895e-02
2.4000000e+21 4.9234567e-01 6.4917104e-01 3.5625817e-01 4.7732844e-03 -1.2365675e-02
3.8037437e+21 4.9125652e-01 6.5248751e-01 3.5412906e-01 4.7429044e-03 -1.2189791e-02
6.0285274e+21 4.9017452e-01 6.5585533e-01 3.5201992e-01 4.7129132e-03 -1.2007398e-02
9.5545721e+21 4.8909959e-01 6.5927586e-01 3.4993026e-01 4.6833020e-03 -1.1818639e-02
1.5142976e+22 4.8803165e-01 6.6275047e-01 3.4785964e-01 4.6540626e-03 -1.1623650e-02
2.4000000e+22 4.8697063e-01 6.6628062e-01 3.4580761e-01 4.6251867e-03 -1.1422558e-02
3.8037437e+22 4.8591646e-01 6.6986780e-01 3.4377374e-01 4.5966662e-03 -1.1215480e-02
6.0285274e+22 4.8486906e-01 6.7351357e-01 3.4175759e-01 4.5684936e-03 -1.1002527e-02
9.5545721e+22 4.8382836e-01 6.7721955e-01 3.3975876e-01 4.5406612e-03 -1.0783801e-02
1.5142976e+23 4.8279429e-01 6.8098740e-01 3.3777683e-01 4.5131616e-03 -1.0559396e-02
2.4000000e+23 4.8176678e-01 6.8481889e-01 3.3581140e-01 4.4859879e-03 -1.0329396e-02
3.8037437e+23 4.8074577e-01 6.8871583e-01 3.3386208e-01 4.4591329e-03 -1.0093881e-02
6.0285274e+23 4.7973118e-01 6.9268009e-01 3.3192849e-01 4.4325899e-03 -9.8529185e-03
9.5545721e+23 4.7872295e-01 6.9671366e-01 3.3001024e-01 4.4063524e-03 -9.6065720e-03
1.5142976e+24 4.7772102e-01 7.0081857e-01 3.2810696e-01 4.3804139e-03 -9.3548952e-03
2.4000000e+24 4.7672532e-01 7.0499696e-01 3.2621828e-01 4.3547680e-03 -9.0979341e-03
3.8037437e+24 4.7573578e-01 7.0925105e-01 3.2434385e-01 4.3294087e-03 -8.8357271e-03
6.0285274e+24 4.7475235e-01 7.1358316e-01 3.2248330e-01 4.3043301e-03 -8.5683045e-03
9.5545721e+24 4.7377496e-01 7.1799571e-01 3.2063629e-01 4.2795262e-03 -8.2956887e-03
1.5142976e+25 4.7280355e-01 7.2249123e-01 3.1880248e-01 4.2549913e-03 -8.0178938e-03
2.4000000e+25 4.7183807e-01 7.2707235e-01 3.1698151e-01 4.2307200e-03 -7.7349259e-03
3.8037437e+25 4.7087844e-01 7.3174182e-01 3.1517306e-01 4.2067067e-03 -7.4467827e-03
6.0285274e+25 4.6992462e-01 7.3650255e-01 3.1337678e-01 4.1829461e-03 -7.1534535e-03
9.5545721e+25 4.6897655e-01 7.4135753e-01 3.1159234e-01 4.1594329e-03 -6.8549189e-03
1.5142976e+26 4.6803417e-01 7.4630993e-01 3.0981943e-01 4.1361622e-03 -6.5511504e-03
2.4000000e+26 4.6709742e-01 7.5136306e-01 3.0805770e-01 4.1131288e-03 -6.2421108e-03
3.8037437e+26 4.6616625e-01 7.5652038e-01 3.0630685e-01 4.0903280e-03 -5.9277533e-03
6.0285274e+26 4.6524060e-01 7.6178553e-01 3.0456654e-01 4.0677548e-03 -5.6080213e-03
9.5545721e+26 4.6432042e-01 7.6716233e-01 3.0283646e-01 4.0454045e-03 -5.2828484e-03
1.5142976e+27 4.6340567e-01 7.7265479e-01 3.0111628e-01 4.0232726e-03 -4.9521577e-03
2.4000000e+27 4.6249627e-01 7.7826713e-01 2.9940569e-01 4.0013544e-03 -4.6158614e-03
3.8037437e+27 4.6159219e-01 7.8400378e-01 2.9770437e-01 3.9796455e-03 -4.2738604e-03
6.0285274e+27 4.6069338e-01 7.8986940e-01 2.9601200e-01 3.9581415e-03 -3.9260439e-03
9.5545721e+27 4.5979978e-01 7.9586891e-01 2.9432826e-01 3.9368381e-03 -3.5722886e-03
1.5142976e+28 4.5891134e-01 8.0200749e-01 2.9265283e-01 3.9157310e-03 -3.2124581e-03
2.4000000e+28 4.5802802e-01 8.0829062e-01 2.9098539e-01 3.8948160e-03 -2.8464022e-03
3.8037437e+28 4.5714976e-01 8.1472406e-01 2.8932561e-01 3.8740889e-03 -2.4739563e-03
6.0285274e+28 4.5627652e-01 8.2131391e-01 2.8767317e-01 3.8535457e-03 -2.0949402e-03
9.5545721e+28 4.5540826e-01 8.2806664e-01 2.8602775e-01 3.8331823e-03 -1.7091573e-03
1.5142976e+29 4.5454492e-01 8.3498908e-01 2.8438899e-01 3.8129946e-03 -1.3163938e-03
2.4000000e+29 4.5368647e-01 8.4208847e-01 2.8275658e-01 3.7929788e-03 -9.1641698e-04
3.8037437e+29 4.5283285e-01 8.4937249e-01 2.8113017e-01 3.7731308e-03 -5.0897434e-04
6.0285274e+29 4.5198402e-01 8.5684931e-01 2.7950940e-01 3.7534468e-03 -9.3792011e-05
9.5545721e+29 4.5113994e-01 8.6452761e-01 2.7789393e-01 3.7339229e-03 3.2942684e-04
1.5142976e+30 4.5030056e-01 8.7241660e-01 2.7628340e-01 3.7145552e-03 7.6100375e-04
2.4000000e+30 4.4946585e-01 8.8052614e-01 2.7467743e-01 3.6953398e-03 1.2012869e-03
3.8037437e+30 4.4863576e-01 8.8886671e-01 2.7307565e-01 3.6762729e-03 1.6506535e-03
6.0285274e+30 4.4781025e-01 8.9744952e-01 2.7147768e-01 3.6573507e-03 2.1095117e-03
9.5545721e+30 4.4698927e-01 9.0628655e-01 2.6988312e-01 3.6385692e-03 2.5783040e-03
1.5142976e+31 4.4617280e-01 9.1539063e-01 2.6829155e-01 3.6199247e-03 3.0575096e-03
2.4000000e+31 4.4536078e-01 9.2477553e-01 2.6670255e-01 3.6014132e-03 3.5476483e-03
3.8037437e+31 4.4455318e-01 9.3445600e-01 2.6511569e-01 3.5830309e-03 4.0492840e-03
6.0285274e+31 4.4374996e-01 9.4444794e-01 2.6353052e-01 3.5647736e-03 4.5630290e-03
9.5545721e+31 4.4295109e-01 9.5476845e-01 2.6194656e-01 3.5466376e-03 5.0895488e-03
1.5142976e+32 4.4215651e-01 9.6543599e-01 2.6036333e-01 3.5286186e-03 5.6295675e-03
2.4000000e+32 4.4136621e-01 9.7647050e-01 2.5878030e-01 3.5107126e-03 6.1838740e-03
3.8037437e+32 4.4058014e-01 9.8789355e-01 2.5719696e-01 3.4929154e-03 6.7533288e-03
6.0285274e+32 4.3979826e-01 9.9972857e-01 2.5561273e-01 3.4752226e-03 7.3388717e-03
9.5545721e+32 4.3902054e-01 1.0120010e+00 2.5402703e-01 3.4576298e-03 7.9415311e-03
1.5142976e+33 4.3824695e-01 1.0247385e+00 2.5243923e-01 3.4401326e-03 8.5624340e-03
2.4000000e+33 4.3747745e-01 1.0379713e+00 2.5084868e-01 3.4227262e-03 9.2028177e-03
3.8037437e+33 4.3671200e-01 1.0517324e+00 2.4925467e-01 3.4054058e-03 9.8640431e-03
6.0285274e+33 4.3595058e-01 1.0660581e+00 2.4765648e-01 3.3881663e-03 1.0547611e-02
9.5545721e+33 4.3519315e-01 1.0809882e+00 2.4605331e-01 3.3710026e-03 1.1255178e-02
1.5142976e+34 4.3443967e-01 1.0965665e+00 2.4444432e-01 3.3539090e-03 1.1988580e-02
2.4000000e+34 4.3369012e-01 1.1128414e+00 2.4282860e-01 3.3368799e-03 1.2749856e-02
3.8037437e+34 4.3294447e-01 1.1298666e+00 2.4120518e-01 3.3199091e-03 1.3541272e-02
6.0285274e+34 4.3220268e-01 1.1477019e+00 2.3957302e-01 3.3029901e-03 1.4365361e-02
9.5545721e+34 4.3146473e-01 1.1664136e+00 2.3793097e-01 3.2861161e-03 1.5224959e-02
1.5142976e+35 4.3073058e-01 1.1860764e+00 2.3627781e-01 3.2692797e-03 1.6123250e-02
2.4000000e+35 4.3000021e-01 1.2067738e+00 2.3461220e-01 3.2524729e-03 1.7063824e-02
3.8037437e+35 4.2927359e-01 1.2286002e+00 2.3293266e-01 3.2356871e-03 1.8050741e-02
6.0285274e+35 4.2855069e-01 1.2516625e+00 2.3123758e-01 3.2189130e-03 1.9088614e-02
9.5545721e+35 4.2783149e-01 1.2760824e+00 2.2952518e-01 3.2021405e-03 2.0182700e-02
1.5142976e+36 4.2711595e-01 1.3019990e+00 2.2779348e-01 3.1853582e-03 2.1339024e-02
2.4000000e+36 4.2640406e-01 1.3295723e+00 2.2604031e-01 3.1685537e-03 2.2564514e-02
3.8037437e+36 4.2569580e-01 1.3589875e+00 2.2426319e-01 3.1517133e-03 2.3867185e-02
6.0285274e+36 4.2499113e-01 1.3904600e+00 2.2245938e-01 3.1348212e-03 2.5256353e-02
9.5545721e+36 4.2429004e-01 1.4242425e+00 2.2062576e-01 3.1178600e-03 2.6742906e-02
1.5142976e+37 4.2359250e-01 1.4606336e+00 2.1875877e-01 3.1008096e-03 2.8339650e-02
2.4000000e+37 4.2289851e-01 1.4999888e+00 2.1685436e-01 3.0836470e-03 3.0061738e-02
3.8037437e+37 4.2220804e-01 1.5427357e+00 2.1490785e-01 3.0663454e-03 3.1927214e-02
6.0285274e+37 4.2152108e-01 1.5893940e+00 2.1291380e-01 3.0488736e-03 3.3957720e-02
9.5545721e+37 4.2083762e-01 1.6406024e+00 2.1086584e-01 3.0311945e-03 3.6179381e-02
1.5142976e+38 4.2015764e-01 1.6971565e+00 2.0875642e-01 3.0132634e-03 3.8623958e-02
2.4000000e+38 4.1948116e-01 1.7600622e+00 2.0657655e-01 2.9950264e-03 4.1330289e-02
3.8037437e+38 4.1880816e-01 1.8306130e+00 2.0431533e-01 2.9764165e-03 4.4346088e-02
6.0285274e+38 4.1813866e-01 1.9105060e+00 2.0195946e-01 2.9573496e-03 4.7730041e-02
9.5545721e+38 4.1747268e-01 2.0020196e+00 1.9949238e-01 2.9377175e-03 5.1553898e-02
1.5142976e+39 4.1681023e-01 2.1082988e+00 1.9689327e-01 2.9173781e-03 5.5903434e-02
2.4000000e+39 4.1615138e-01 2.2338319e+00 1.9413543e-01 2.8961385e-03 6.0874784e-02
3.8037437e+39 4.1549619e-01 2.3852941e+00 1.9118410e-01 2.8737273e-03 6.6555184e-02
6.0285274e+39 4.1484477e-01 2.5731447e+00 1.8799343e-01 2.8497452e-03 7.2952224e-02
9.5545721e+39 4.1419727e-01 2.8149289e+00 1.8450305e-01 2.8235669e-03 7.9741930e-02
1.5142976e+40 4.1355392e-01 3.1429475e+00 1.8063854e-01 2.7941297e-03 8.5288952e-02

[DATASET] (1.2485000e+02 1.7310000e+02)
2.4000000e+02 6.4591604e-01 4.6301691e-01 9.1868520e-01 1.5217632e-02 1.1905480e-01
3.8037437e+02 6.4352899e-01 4.6423116e-01 8.9626461e-01 1.4739161e-02 1.1073895e-01
6.0285274e+02 6.4116422e-01 4.6545398e-01 8.7551411e-01 1.4299383e-02 1.0311172e-01
9.5545721e+02 6.3882178e-01 4.6668555e-01 8.5622304e-01 1.3893281e-02 9.6085025e-02
1.5142976e+03 6.3650165e-01 4.6792609e-01 8.3821673e-01 1.3516709e-02 8.9586501e-02
2.4000000e+03 6.3420376e-01 4.6917578e-01 8.2134886e-01 1.3166204e-02 8.3556018e-02
3.8037437e+03 6.3192799e-01 4.7043482e-01 8.0549581e-01 1.2838849e-02 7.7943120e-02
6.0285274e+03 6.2967421e-01 4.7170338e-01 7.9055229e-01 1.2532169e-02 7.2705079e-02
9.5545721e+03 6.2744223e-01 4.7298163e-01 7.7642794e-01 1.2244043e-02 6.7805411e-02
1.5142976e+04 6.2523186e-01 4.7426976e-01 7.6304473e-01 1.1972647e-02 6.3212726e-02
2.4000000e+04 6.2304290e-01 4.7556794e-01 7.5033484e-01 1.1716400e-02 5.8899824e-02
3.8037437e+04 6.2087512e-01 4.7687633e-01 7.3823901e-01 1.1473922e-02 5.4842983e-02
6.0285274e+04 6.1872829e-01 4.7819511e-01 7.2670517e-01 1.1244005e-02 5.1021390e-02
9.5545721e+04 6.1660217e-01 4.7952445e-01 7.1568735e-01 1.1025587e-02 4.7416680e-02
1.5142976e+05 6.1449651e-01 4.8086452e-01 7.0514480e-01 1.0817725e-02 4.4012563e-02
2.4000000e+05 6.1241106e-01 4.8221550e-01 6.9504124e-01 1.0619585e-02 4.0794521e-02
3.8037437e+05 6.1034557e-01 4.8357755e-01 6.8534422e-01 1.0430421e-02 3.7749552e-02
6.0285274e+05 6.0829978e-01 4.8495086e-01 6.7602464e-01 1.0249567e-02 3.4865965e-02
9.5545721e+05 6.0627344e-01 4.8633561e-01 6.6705631e-01 1.0076422e-02 3.2133204e-02
1.5142976e+06 6.0426629e-01 4.8773196e-01 6.5841557e-01 9.9104479e-03 2.9541703e-02
2.4000000e+06 6.0227808e-01 4.8914011e-01 6.5008097e-01 9.7511558e-03 2.7082761e-02
3.8037437e+06 6.0030854e-01 4.9056024e-01 6.4203307e-01 9.5981035e-03 2.4748437e-02
6.0285274e+06 5.9835743e-01 4.9199253e-01 6.3425410e-01 9.4508889e-03 2.2531464e-02
9.5545721e+06 5.9642450e-01 4.9343717e-01 6.2672789e-01 9.3091457e-03 2.0425168e-02
1.5142976e+07 5.9450950e-01 4.9489437e-01 6.1943960e-01 9.1725391e-03 1.8423406e-02
2.4000000e+07 5.9261217e-01 4.9636430e-01 6.1237563e-01 9.0407625e-03 1.6520507e-02
3.8037437e+07 5.9073229e-01 4.9784718e-01 6.0552346e-01 8.9135347e-03 1.4711222e-02
6.0285274e+07 5.8886960e-01 4.9934321e-01 5.9887156e-01 8.7905968e-03 1.2990685e-02
9.5545721e+07 5.8702387e-01 5.0085259e-01 5.9240930e-01 8.6717105e-03 1.1354373e-02
1.5142976e+08 5.8519487e-01 5.0237553e-01 5.8612681e-01 8.5566557e-03 9.7980713e-03
2.4000000e+08 5.8338236e-01 5.0391225e-01 5.8001499e-01 8.4452288e-03 8.3178482e-03
3.8037437e+08 5.8158611e-01 5.0546296e-01 5.7406534e-01 8.3372411e-03 6.9100277e-03
6.0285274e+08 5.7980590e-01 5.0702789e-01 5.6827001e-01 8.2325177e-03 5.5711671e-03
9.5545721e+08 5.7804152e-01 5.0860727e-01 5.6262164e-01 8.1308956e-03 4.2980373e-03
1.5142976e+09 5.7629273e-01 5.1020133e-01 5.5711340e-01 8.0322234e-03 3.0876047e-03
2.4000000e+09 5.7455933e-01 5.1181030e-01 5.5173888e-01 7.9363598e-03 1.9370153e-03
3.8037437e+09 5.7284110e-01 5.1343442e-01 5.4649212e-01 7.8431730e-03 8.4358090e-04
6.0285274e+09 5.7113783e-01 5.1507395e-01 5.4136750e-01 7.7525394e-03 -1.9523441e-04
9.5545721e+09 5.6944933e-01 5.1672913e-01 5.3635978e-01 7.6643438e-03 -1.1818252e-03
1.5142976e+10 5.6777539e-01 5.1840022e-01 5.3146401e-01 7.5784778e-03 -2.1184552e-03
2.4000000e+10 5.6611581e-01 5.2008748e-01 5.2667556e-01 7.4948399e-03 -3.0072669e-03
3.8037437e+10 5.6447040e-01 5.2179119e-01 5.2199006e-01 7.4133346e-03 -3.8502899e-03
6.0285274e+10 5.6283896e-01 5.2351162e-01 5.1740339e-01 7.3338722e-03 -4.6494484e-03
9.5545721e+10 5.6122131e-01 5.2524904e-01 5.1291167e-01 7.2563681e-03 -5.4065689e-03
1.5142976e+11 5.5961725e-01 5.2700375e-01 5.0851123e-01 7.1807426e-03 -6.1233858e-03
2.4000000e+11 5.5802662e-01 5.2877604e-01 5.0419861e-01 7.1069206e-03 -6.8015481e-03
3.8037437e+11 5.5644923e-01 5.3056621e-01 4.9997052e-01 7.0348309e-03 -7.4426240e-03
6.0285274e+11 5.5488490e-01 5.3237457e-01 4.9582386e-01 6.9644064e-03 -8.0481063e-03
9.5545721e+11 5.5333347e-01 5.3420143e-01 4.9175567e-01 6.8955837e-03 -8.6194171e-03
1.5142976e+12 5.5179475e-01 5.3604711e-01 4.8776317e-01 6.8283024e-03 -9.1579114e-03
2.4000000e+12 5.5026859e-01 5.3791195e-01 4.8384370e-01 6.7625056e-03 -9.6648814e-03
3.8037437e+12 5.4875482e-01 5.3979628e-01 4.7999473e-01 6.6981391e-03 -1.0141560e-02
6.0285274e+12 5.4725327e-01 5.4170046e-01 4.7621386e-01 6.6351515e-03 -1.0589124e-02
9.5545721e+12 5.4576379e-01 5.4362482e-01 4.7249881e-01 6.5734940e-03 -1.1008697e-02
1.5142976e+13 5.4428623e-01 5.4556974e-01 4.6884739e-01 6.5131201e-03 -1.1401354e-02
2.4000000e+13 5.4282042e-01 5.4753560e-01 4.6525753e-01 6.4539857e-03 -1.1768119e-02
3.8037437e+13 5.4136622e-01 5.4952276e-01 4.6172725e-01 6.3960486e-03 -1.2109976e-02
6.0285274e+13 5.3992348e-01 5.5153163e-01 4.5825465e-01 6.3392687e-03 -1.2427861e-02
9.5545721e+13 5.3849206e-01 5.5356261e-01 4.5483793e-01 6.2836077e-03 -1.2722673e-02
1.5142976e+14 5.3707180e-01 5.5561610e-01 4.5147535e-01 6.2290292e-03 -1.2995271e-02
2.4000000e+14 5.3566257e-01 5.5769253e-01 4.4816526e-01 6.1754983e-03 -1.3246478e-02
3.8037437e+14 5.3426424e-01 5.5979233e-01 4.4490608e-01 6.1229816e-03 -1.3477082e-02
6.0285274e+14 5.3287665e-01 5.6191596e-01 4.4169628e-01 6.0714473e-03 -1.3687837e-02
9.5545721e+14 5.3149969e-01 5.6406386e-01 4.3853440e-01 6.0208649e-03 -1.3879466e-02
1.5142976e+15 5.3013321e-01 5.6623651e-01 4.3541906e-01 5.9712053e-03 -1.4052662e-02
